confidence,id,brand,name_ja,model,needs_weight,needs_price,current_weight,current_price,current_status,candidate_weight_grams,candidate_msrp_jpy,source_url,identity_score,weight_snippet,price_snippet,notes
reviewable,051f4953-46c6-41a5-a3e2-014921e1bdf0,Osprey,エイジャ48,エイジャ48,yes,yes,,,needs_review,1210,5000,https://www.lostarrow.co.jp/store/g/gOS50339002004/,1,重量 WXS/S=1.21kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%A8%E3%82%A4%E3%82%B8%E3%83%A348:http_403
reviewable,37c98422-7c0a-40a7-ad77-1d3fb851a4c3,Osprey,エクソス48,エクソス48,yes,yes,,,needs_review,,5000,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%A8%E3%82%AF%E3%82%BD%E3%82%B948,1,,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%A8%E3%82%AF%E3%82%BD%E3%82%B948:http_403
reviewable,37c98422-7c0a-40a7-ad77-1d3fb851a4c3,Osprey,エクソス48,エクソス48,yes,yes,,,needs_review,1260,5000,https://www.lostarrow.co.jp/store/g/gOS50327002004/,1,重量 S/M=1.26kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%A8%E3%82%AF%E3%82%BD%E3%82%B948:http_403
reviewable,67bcabfe-d1b9-446c-97a2-a06cb01680f6,Osprey,シラス26,シラス26,yes,yes,,,needs_review,,31900,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%B7%E3%83%A9%E3%82%B926,1,,"価格 ￥31,900 ",https://www.osprey.com/search?q=%E3%82%B7%E3%83%A9%E3%82%B926:http_403
reviewable,67bcabfe-d1b9-446c-97a2-a06cb01680f6,Osprey,シラス26,シラス26,yes,yes,,,needs_review,1380,31900,https://www.lostarrow.co.jp/store/g/gOS50317005001/,1,重量 1.38kg,"価格 ￥31,900 ",https://www.osprey.com/search?q=%E3%82%B7%E3%83%A9%E3%82%B926:http_403
reviewable,dbf2bf2d-b58b-491e-9cd0-d8e94a204adf,Osprey,シラス36,シラス36,yes,yes,,,needs_review,,37400,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%B7%E3%83%A9%E3%82%B936,1,,"価格 ￥37,400 ",https://www.osprey.com/search?q=%E3%82%B7%E3%83%A9%E3%82%B936:http_403
reviewable,dbf2bf2d-b58b-491e-9cd0-d8e94a204adf,Osprey,シラス36,シラス36,yes,yes,,,needs_review,1430,37400,https://www.lostarrow.co.jp/store/g/gOS50315004001/,1,重量 1.43kg,"価格 ￥37,400 ",https://www.osprey.com/search?q=%E3%82%B7%E3%83%A9%E3%82%B936:http_403
reviewable,dbf2bf2d-b58b-491e-9cd0-d8e94a204adf,Osprey,シラス36,シラス36,yes,yes,,,needs_review,1490,5000,https://www.lostarrow.co.jp/store/g/gOS50372001/,1,重量 1.49kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%B7%E3%83%A9%E3%82%B936:http_403
reviewable,b4acc449-411f-4961-b963-35f699ccd04d,Osprey,ストラトス26,ストラトス26,yes,yes,,,needs_review,,31900,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%B9%E3%83%88%E3%83%A9%E3%83%88%E3%82%B926,1,,"価格 ￥31,900 ",https://www.osprey.com/search?q=%E3%82%B9%E3%83%88%E3%83%A9%E3%83%88%E3%82%B926:http_403
reviewable,b4acc449-411f-4961-b963-35f699ccd04d,Osprey,ストラトス26,ストラトス26,yes,yes,,,needs_review,1260,31900,https://www.lostarrow.co.jp/store/g/gOS50308002001/,1,重量 1.26kg,"価格 ￥31,900 ",https://www.osprey.com/search?q=%E3%82%B9%E3%83%88%E3%83%A9%E3%83%88%E3%82%B926:http_403
reviewable,2482747c-0ad2-4340-ad78-8a4dfda93fab,Osprey,ストラトス36,ストラトス36,yes,yes,,,needs_review,,37400,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%B9%E3%83%88%E3%83%A9%E3%83%88%E3%82%B936,1,,"価格 ￥37,400 ",https://www.osprey.com/search?q=%E3%82%B9%E3%83%88%E3%83%A9%E3%83%88%E3%82%B936:http_403
reviewable,2482747c-0ad2-4340-ad78-8a4dfda93fab,Osprey,ストラトス36,ストラトス36,yes,yes,,,needs_review,1480,37400,https://www.lostarrow.co.jp/store/g/gOS50306001001/,1,重量 1.48kg,"価格 ￥37,400 ",https://www.osprey.com/search?q=%E3%82%B9%E3%83%88%E3%83%A9%E3%83%88%E3%82%B936:http_403
reviewable,2482747c-0ad2-4340-ad78-8a4dfda93fab,Osprey,ストラトス36,ストラトス36,yes,yes,,,needs_review,1550,5000,https://www.lostarrow.co.jp/store/g/gOS50368001/,1,重量 1.55kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%B9%E3%83%88%E3%83%A9%E3%83%88%E3%82%B936:http_403
reviewable,a83d6c2d-f8d9-4db3-99be-363286c9118e,Osprey,タロン22,タロン22,yes,yes,,,needs_review,,5000,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%BF%E3%83%AD%E3%83%B322,1,,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%BF%E3%83%AD%E3%83%B322:http_403
reviewable,a83d6c2d-f8d9-4db3-99be-363286c9118e,Osprey,タロン22,タロン22,yes,yes,,,needs_review,1080,5000,https://www.lostarrow.co.jp/store/g/gOS52466001001/,1,重量 1.08kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%BF%E3%83%AD%E3%83%B322:http_403
reviewable,80cf8698-ebce-40e5-acb3-1e9de5f2eb88,Osprey,タロン33,タロン33,yes,yes,,,needs_review,,5000,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%BF%E3%83%AD%E3%83%B333,1,,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%BF%E3%83%AD%E3%83%B333:http_403
reviewable,80cf8698-ebce-40e5-acb3-1e9de5f2eb88,Osprey,タロン33,タロン33,yes,yes,,,needs_review,1260,5000,https://www.lostarrow.co.jp/store/g/gOS52464001001/,1,重量 1.26kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%BF%E3%83%AD%E3%83%B333:http_403
reviewable,da2e977d-06c2-4e27-a6c1-347b78301729,Osprey,タロン44,タロン44,yes,yes,,,needs_review,,33000,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%82%BF%E3%83%AD%E3%83%B344,1,,"価格 ￥33,000 ",https://www.osprey.com/search?q=%E3%82%BF%E3%83%AD%E3%83%B344:http_403
reviewable,da2e977d-06c2-4e27-a6c1-347b78301729,Osprey,タロン44,タロン44,yes,yes,,,needs_review,1570,5000,https://www.lostarrow.co.jp/store/g/gOS52463001004/,1,重量 S/M=1.57kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%82%BF%E3%83%AD%E3%83%B344:http_403
reviewable,da2e977d-06c2-4e27-a6c1-347b78301729,Osprey,タロン44,タロン44,yes,yes,,,needs_review,1340,33000,https://www.lostarrow.co.jp/store/g/gOS50234002006/,1,重量 S/M=1.34kg,"価格 ￥33,000 ",https://www.osprey.com/search?q=%E3%82%BF%E3%83%AD%E3%83%B344:http_403
reviewable,ff587634-a79c-41a2-a67a-42f364876141,Osprey,テンペスト20,テンペスト20,yes,yes,,,needs_review,,5000,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%83%86%E3%83%B3%E3%83%9A%E3%82%B9%E3%83%8820,1,,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%83%86%E3%83%B3%E3%83%9A%E3%82%B9%E3%83%8820:http_403
reviewable,eb6b591a-2d19-418e-90fd-cdd3b2be88a6,Osprey,テンペスト30,テンペスト30,yes,yes,,,needs_review,,5000,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%83%86%E3%83%B3%E3%83%9A%E3%82%B9%E3%83%8830,1,,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%83%86%E3%83%B3%E3%83%9A%E3%82%B9%E3%83%8830:http_403
reviewable,6bcb12d2-0210-49a8-80b3-cd48e056079d,Osprey,ハイクライト18,ハイクライト18,yes,yes,,,needs_review,,16500,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8818,1,,"価格 ￥16,500 ",https://www.osprey.com/search?q=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8818:http_403
reviewable,6bcb12d2-0210-49a8-80b3-cd48e056079d,Osprey,ハイクライト18,ハイクライト18,yes,yes,,,needs_review,680,16500,https://www.lostarrow.co.jp/store/g/gOS5719301004/,1,重量 0.68kg,"価格 ￥16,500 ",https://www.osprey.com/search?q=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8818:http_403
reviewable,6bcb12d2-0210-49a8-80b3-cd48e056079d,Osprey,ハイクライト18,ハイクライト18,yes,yes,,,needs_review,730,5000,https://www.lostarrow.co.jp/store/g/gOS57223001/,1,重量 0.73kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8818:http_403
reviewable,e54ceec4-8179-4c97-93a0-76beaa25ed4f,Osprey,ハイクライト26,ハイクライト26,yes,yes,,,needs_review,,19800,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8826,1,,"価格 ￥19,800 ",https://www.osprey.com/search?q=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8826:http_403
reviewable,e54ceec4-8179-4c97-93a0-76beaa25ed4f,Osprey,ハイクライト26,ハイクライト26,yes,yes,,,needs_review,740,19800,https://www.lostarrow.co.jp/store/g/gOS5719201006/,1,重量 0.74kg,"価格 ￥19,800 ",https://www.osprey.com/search?q=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8826:http_403
reviewable,e54ceec4-8179-4c97-93a0-76beaa25ed4f,Osprey,ハイクライト26,ハイクライト26,yes,yes,,,needs_review,740,5000,https://www.lostarrow.co.jp/store/g/gOS5J005A01001/,1,重量 0.74kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8826:http_403
reviewable,e54ceec4-8179-4c97-93a0-76beaa25ed4f,Osprey,ハイクライト26,ハイクライト26,yes,yes,,,needs_review,820,5000,https://www.lostarrow.co.jp/store/g/gOS57222001/,1,重量 0.82kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%83%8F%E3%82%A4%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%8826:http_403
reviewable,68f6a60b-b9ea-48ce-a3a7-7c5793b98be7,Osprey,ミュータント38,ミュータント38,yes,yes,,,needs_review,,5000,https://www.lostarrow.co.jp/store/goods/search.aspx?search=x&keyword=%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%BF%E3%83%B3%E3%83%8838,1,,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%BF%E3%83%B3%E3%83%8838:http_403
reviewable,68f6a60b-b9ea-48ce-a3a7-7c5793b98be7,Osprey,ミュータント38,ミュータント38,yes,yes,,,needs_review,1140,5000,https://www.lostarrow.co.jp/store/g/gOS50453003004/,1,重量 S/M=1.14kg,税込） ※ 5000円,https://www.osprey.com/search?q=%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%BF%E3%83%B3%E3%83%8838:http_403
reviewable,8a686a94-deed-492a-8e8c-e666fa0669d9,Petzl,ACTIK,ACTIK,,yes,98,,verified,98,,https://www.petzl.com/INT/en/Sport/Headlamps/ACTIK,1,Weight: 98 g,,
low,8a686a94-deed-492a-8e8c-e666fa0669d9,Petzl,ACTIK,ACTIK,,yes,98,,verified,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/ACTIK,1,,,
reviewable,8a686a94-deed-492a-8e8c-e666fa0669d9,Petzl,ACTIK,ACTIK,,yes,98,,verified,98,,https://www.petzl.com/US/en/Sport/Headlamps/ACTIK,1,Weight: 98 g,,
low,8a686a94-deed-492a-8e8c-e666fa0669d9,Petzl,ACTIK,ACTIK,,yes,98,,verified,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/ACTIK,1,,,
reviewable,8a686a94-deed-492a-8e8c-e666fa0669d9,Petzl,ACTIK,ACTIK,,yes,98,,verified,98,,https://www.petzl.com/GB/en/Sport/Headlamps/ACTIK,1,Weight: 98 g,,
low,8a686a94-deed-492a-8e8c-e666fa0669d9,Petzl,ACTIK,ACTIK,,yes,98,,verified,,,https://www.petzl.com/INT/en/Sport/Helmets/ACTIK,1,,,
reviewable,26784443-9cdb-495a-90e6-4b60a892ca59,Petzl,ACTIK CORE,ACTIK CORE,,yes,88,,verified,88,,https://www.petzl.com/INT/en/Sport/Headlamps/ACTIK-CORE,2,Weight: 88 g,,
low,26784443-9cdb-495a-90e6-4b60a892ca59,Petzl,ACTIK CORE,ACTIK CORE,,yes,88,,verified,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/ACTIK-CORE,2,,,
reviewable,26784443-9cdb-495a-90e6-4b60a892ca59,Petzl,ACTIK CORE,ACTIK CORE,,yes,88,,verified,88,,https://www.petzl.com/US/en/Sport/Headlamps/ACTIK-CORE,2,Weight: 88 g,,
low,26784443-9cdb-495a-90e6-4b60a892ca59,Petzl,ACTIK CORE,ACTIK CORE,,yes,88,,verified,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/ACTIK-CORE,2,,,
reviewable,26784443-9cdb-495a-90e6-4b60a892ca59,Petzl,ACTIK CORE,ACTIK CORE,,yes,88,,verified,88,,https://www.petzl.com/GB/en/Sport/Headlamps/ACTIK-CORE,2,Weight: 88 g,,
low,26784443-9cdb-495a-90e6-4b60a892ca59,Petzl,ACTIK CORE,ACTIK CORE,,yes,88,,verified,,,https://www.petzl.com/INT/en/Sport/Helmets/ACTIK-CORE,2,,,
low,8539594d-c874-4205-97ef-27329fbca0ad,Petzl,ARIA 1 RGB,ARIA 1 RGB,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/ARIA-1-RGB,2,,,
low,8539594d-c874-4205-97ef-27329fbca0ad,Petzl,ARIA 1 RGB,ARIA 1 RGB,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/ARIA-1-RGB,2,,,
low,7a1ee0c5-1895-45b7-9143-d07629228b79,Petzl,ARIA 2 RGB,ARIA 2 RGB,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/ARIA-2-RGB,2,,,
low,7a1ee0c5-1895-45b7-9143-d07629228b79,Petzl,ARIA 2 RGB,ARIA 2 RGB,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/ARIA-2-RGB,2,,,
low,3774c498-5ee3-4ab4-a2aa-d7bb072f0b4c,Petzl,ARIA 2R,ARIA 2R,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/ARIA-2R,1,,,
low,3774c498-5ee3-4ab4-a2aa-d7bb072f0b4c,Petzl,ARIA 2R,ARIA 2R,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/ARIA-2R,1,,,
low,37be6e0f-59d3-4870-a80f-3a1b44ad8eb4,Petzl,BINDI,BINDI,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/BINDI,1,,,
low,37be6e0f-59d3-4870-a80f-3a1b44ad8eb4,Petzl,BINDI,BINDI,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/BINDI,1,,,
low,ec43d109-e419-4ccb-904a-f6d6f2347889,Petzl,BOREO,BOREO,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/BOREO,1,,,
reviewable,ec43d109-e419-4ccb-904a-f6d6f2347889,Petzl,BOREO,BOREO,yes,yes,,,needs_review,330,,https://www.petzl.com/INT/en/Sport/Helmets/BOREO,1,weight: 330 g,,
low,ec43d109-e419-4ccb-904a-f6d6f2347889,Petzl,BOREO,BOREO,yes,yes,,,needs_review,,,https://www.petzl.com/FR/fr/Sport/Casques/BOREO,1,,,
reviewable,ec43d109-e419-4ccb-904a-f6d6f2347889,Petzl,BOREO,BOREO,yes,yes,,,needs_review,330,,https://www.petzl.com/US/en/Sport/Helmets/BOREO,1,weight: 330 g,,
low,ec43d109-e419-4ccb-904a-f6d6f2347889,Petzl,BOREO,BOREO,yes,yes,,,needs_review,,,https://www.petzl.com/DE/de/Sport/Helme/BOREO,1,,,
reviewable,ec43d109-e419-4ccb-904a-f6d6f2347889,Petzl,BOREO,BOREO,yes,yes,,,needs_review,330,,https://www.petzl.com/GB/en/Sport/Helmets/BOREO,1,weight: 330 g,,
reviewable,991ccc85-a1aa-429f-b1c9-589e28b90432,Petzl,IKO,IKO,yes,yes,,,needs_review,90,,https://www.petzl.com/INT/en/Sport/Headlamps/IKO,1,weight of only 90 g,,
low,991ccc85-a1aa-429f-b1c9-589e28b90432,Petzl,IKO,IKO,yes,yes,,,needs_review,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/IKO,1,,,
reviewable,991ccc85-a1aa-429f-b1c9-589e28b90432,Petzl,IKO,IKO,yes,yes,,,needs_review,90,,https://www.petzl.com/US/en/Sport/Headlamps/IKO,1,weight of only 90 g,,
low,991ccc85-a1aa-429f-b1c9-589e28b90432,Petzl,IKO,IKO,yes,yes,,,needs_review,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/IKO,1,,,
reviewable,991ccc85-a1aa-429f-b1c9-589e28b90432,Petzl,IKO,IKO,yes,yes,,,needs_review,90,,https://www.petzl.com/GB/en/Sport/Headlamps/IKO,1,weight of only 90 g,,
low,991ccc85-a1aa-429f-b1c9-589e28b90432,Petzl,IKO,IKO,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/IKO,1,,,
reviewable,b91e74c9-0290-4807-a621-2b39dad8dad9,Petzl,IKO CORE,IKO CORE,,yes,79,,verified,79,,https://www.petzl.com/INT/en/Sport/Headlamps/IKO-CORE,2,weight of only 79 g,,
low,b91e74c9-0290-4807-a621-2b39dad8dad9,Petzl,IKO CORE,IKO CORE,,yes,79,,verified,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/IKO-CORE,2,,,
reviewable,b91e74c9-0290-4807-a621-2b39dad8dad9,Petzl,IKO CORE,IKO CORE,,yes,79,,verified,79,,https://www.petzl.com/US/en/Sport/Headlamps/IKO-CORE,2,weight of only 79 g,,
low,b91e74c9-0290-4807-a621-2b39dad8dad9,Petzl,IKO CORE,IKO CORE,,yes,79,,verified,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/IKO-CORE,2,,,
reviewable,b91e74c9-0290-4807-a621-2b39dad8dad9,Petzl,IKO CORE,IKO CORE,,yes,79,,verified,79,,https://www.petzl.com/GB/en/Sport/Headlamps/IKO-CORE,2,weight of only 79 g,,
low,b91e74c9-0290-4807-a621-2b39dad8dad9,Petzl,IKO CORE,IKO CORE,,yes,79,,verified,,,https://www.petzl.com/INT/en/Sport/Helmets/IKO-CORE,2,,,
low,aca97990-3dea-4604-b54b-3bc948f73099,Petzl,METEOR,METEOR,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/METEOR,1,,,
reviewable,aca97990-3dea-4604-b54b-3bc948f73099,Petzl,METEOR,METEOR,yes,yes,,,needs_review,235,,https://www.petzl.com/INT/en/Sport/Helmets/METEOR,1,"weight, low-profile, ventilated helmet: - Size S/M weighs only 235 g",,
low,aca97990-3dea-4604-b54b-3bc948f73099,Petzl,METEOR,METEOR,yes,yes,,,needs_review,,,https://www.petzl.com/FR/fr/Sport/Casques/METEOR,1,,,
reviewable,aca97990-3dea-4604-b54b-3bc948f73099,Petzl,METEOR,METEOR,yes,yes,,,needs_review,235,,https://www.petzl.com/US/en/Sport/Helmets/METEOR,1,"weight, low-profile, ventilated helmet: - Size S/M weighs only 235 g",,
low,aca97990-3dea-4604-b54b-3bc948f73099,Petzl,METEOR,METEOR,yes,yes,,,needs_review,,,https://www.petzl.com/DE/de/Sport/Helme/METEOR,1,,,
reviewable,aca97990-3dea-4604-b54b-3bc948f73099,Petzl,METEOR,METEOR,yes,yes,,,needs_review,235,,https://www.petzl.com/GB/en/Sport/Helmets/METEOR,1,"weight, low-profile, ventilated helmet: - Size S/M weighs only 235 g",,
reviewable,b9921d1c-586d-44cd-b9ef-b7b67ae121ce,Petzl,NAO RL,NAO RL,yes,yes,,,needs_review,145,,https://www.petzl.com/INT/en/Sport/Headlamps/NAO-RL,1,weight of only 145 g,,
low,b9921d1c-586d-44cd-b9ef-b7b67ae121ce,Petzl,NAO RL,NAO RL,yes,yes,,,needs_review,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/NAO-RL,1,,,
reviewable,b9921d1c-586d-44cd-b9ef-b7b67ae121ce,Petzl,NAO RL,NAO RL,yes,yes,,,needs_review,145,,https://www.petzl.com/US/en/Sport/Headlamps/NAO-RL,1,weight of only 145 g,,
low,b9921d1c-586d-44cd-b9ef-b7b67ae121ce,Petzl,NAO RL,NAO RL,yes,yes,,,needs_review,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/NAO-RL,1,,,
reviewable,b9921d1c-586d-44cd-b9ef-b7b67ae121ce,Petzl,NAO RL,NAO RL,yes,yes,,,needs_review,145,,https://www.petzl.com/GB/en/Sport/Headlamps/NAO-RL,1,weight of only 145 g,,
low,b9921d1c-586d-44cd-b9ef-b7b67ae121ce,Petzl,NAO RL,NAO RL,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/NAO-RL,1,,,
reviewable,73172134-dca1-48fb-9811-e51e59221b9f,Petzl,SWIFT RL,SWIFT RL,,yes,92,,verified,92,,https://www.petzl.com/INT/en/Sport/Headlamps/SWIFT-RL,1,Weight: 92 g,,
low,73172134-dca1-48fb-9811-e51e59221b9f,Petzl,SWIFT RL,SWIFT RL,,yes,92,,verified,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/SWIFT-RL,1,,,
reviewable,73172134-dca1-48fb-9811-e51e59221b9f,Petzl,SWIFT RL,SWIFT RL,,yes,92,,verified,92,,https://www.petzl.com/US/en/Sport/Headlamps/SWIFT-RL,1,Weight: 92 g,,
low,73172134-dca1-48fb-9811-e51e59221b9f,Petzl,SWIFT RL,SWIFT RL,,yes,92,,verified,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/SWIFT-RL,1,,,
reviewable,73172134-dca1-48fb-9811-e51e59221b9f,Petzl,SWIFT RL,SWIFT RL,,yes,92,,verified,92,,https://www.petzl.com/GB/en/Sport/Headlamps/SWIFT-RL,1,Weight: 92 g,,
low,73172134-dca1-48fb-9811-e51e59221b9f,Petzl,SWIFT RL,SWIFT RL,,yes,92,,verified,,,https://www.petzl.com/INT/en/Sport/Helmets/SWIFT-RL,1,,,
low,d5ee928f-64bd-48b3-9ca1-fc1e648ea8ff,Petzl,TACTIKKA,TACTIKKA,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/TACTIKKA,1,,,
low,d5ee928f-64bd-48b3-9ca1-fc1e648ea8ff,Petzl,TACTIKKA,TACTIKKA,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/TACTIKKA,1,,,
low,68a7a1e0-a09d-4a67-986a-175694fe37fa,Petzl,TACTIKKA CORE,TACTIKKA CORE,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Headlamps/TACTIKKA-CORE,2,,,
low,68a7a1e0-a09d-4a67-986a-175694fe37fa,Petzl,TACTIKKA CORE,TACTIKKA CORE,yes,yes,,,needs_review,,,https://www.petzl.com/INT/en/Sport/Helmets/TACTIKKA-CORE,2,,,
reviewable,28a64247-d87f-4252-9c50-311b17399e97,Petzl,TIKKA,TIKKA,,yes,94,,verified,94,,https://www.petzl.com/INT/en/Sport/Headlamps/TIKKA,1,Weight: 94 g,,
low,28a64247-d87f-4252-9c50-311b17399e97,Petzl,TIKKA,TIKKA,,yes,94,,verified,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/TIKKA,1,,,
reviewable,28a64247-d87f-4252-9c50-311b17399e97,Petzl,TIKKA,TIKKA,,yes,94,,verified,94,,https://www.petzl.com/US/en/Sport/Headlamps/TIKKA,1,Weight: 94 g,,
low,28a64247-d87f-4252-9c50-311b17399e97,Petzl,TIKKA,TIKKA,,yes,94,,verified,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/TIKKA,1,,,
reviewable,28a64247-d87f-4252-9c50-311b17399e97,Petzl,TIKKA,TIKKA,,yes,94,,verified,94,,https://www.petzl.com/GB/en/Sport/Headlamps/TIKKA,1,Weight: 94 g,,
low,28a64247-d87f-4252-9c50-311b17399e97,Petzl,TIKKA,TIKKA,,yes,94,,verified,,,https://www.petzl.com/INT/en/Sport/Helmets/TIKKA,1,,,
reviewable,8ca84e74-20c5-41e9-8949-ec5a8cf4a449,Petzl,TIKKA CORE,TIKKA CORE,,yes,84,,verified,84,,https://www.petzl.com/INT/en/Sport/Headlamps/TIKKA-CORE,2,Weight: 84 g,,
low,8ca84e74-20c5-41e9-8949-ec5a8cf4a449,Petzl,TIKKA CORE,TIKKA CORE,,yes,84,,verified,,,https://www.petzl.com/FR/fr/Sport/Lampes-frontales/TIKKA-CORE,2,,,
reviewable,8ca84e74-20c5-41e9-8949-ec5a8cf4a449,Petzl,TIKKA CORE,TIKKA CORE,,yes,84,,verified,84,,https://www.petzl.com/US/en/Sport/Headlamps/TIKKA-CORE,2,Weight: 84 g,,
low,8ca84e74-20c5-41e9-8949-ec5a8cf4a449,Petzl,TIKKA CORE,TIKKA CORE,,yes,84,,verified,,,https://www.petzl.com/DE/de/Sport/Stirnlampen/TIKKA-CORE,2,,,
reviewable,8ca84e74-20c5-41e9-8949-ec5a8cf4a449,Petzl,TIKKA CORE,TIKKA CORE,,yes,84,,verified,84,,https://www.petzl.com/GB/en/Sport/Headlamps/TIKKA-CORE,2,Weight: 84 g,,
low,8ca84e74-20c5-41e9-8949-ec5a8cf4a449,Petzl,TIKKA CORE,TIKKA CORE,,yes,84,,verified,,,https://www.petzl.com/INT/en/Sport/Helmets/TIKKA-CORE,2,,,
low,794e738f-c66f-43f7-937c-37b5ddb889dc,Sawyer,Squeeze ウォーターフィルターシステム,Squeeze Water Filter System,,yes,232,,verified,,,https://www.sawyer.com/product/squeeze-water-filter-system,4,,,
low,794e738f-c66f-43f7-937c-37b5ddb889dc,Sawyer,Squeeze ウォーターフィルターシステム,Squeeze Water Filter System,,yes,232,,verified,,,https://www.sawyer.com/category/water-filtration,4,,,
low,794e738f-c66f-43f7-937c-37b5ddb889dc,Sawyer,Squeeze ウォーターフィルターシステム,Squeeze Water Filter System,,yes,232,,verified,,,https://www.sawyer.com/category/water-filter-accessories,4,,,
low,794e738f-c66f-43f7-937c-37b5ddb889dc,Sawyer,Squeeze ウォーターフィルターシステム,Squeeze Water Filter System,,yes,232,,verified,,,https://www.sawyer.com/product/sawyer-squeeze-water-filter-system,4,,,
low,794e738f-c66f-43f7-937c-37b5ddb889dc,Sawyer,Squeeze ウォーターフィルターシステム,Squeeze Water Filter System,,yes,232,,verified,,,https://www.sawyer.com/product-subcategories/mini-filter,4,,,
